,0
533,0
534,0
535,1
536,1
537,0
538,0
539,0
540,0
541,0
542,0
543,0
544,0
545,0
546,0
547,0
548,1
549,1
550,1
551,0
552,0
553,0
554,1
555,1
556,1
557,1
558,0
559,0
560,0
561,1
562,1
563,1
564,1
565,0
566,0
567,0
568,1
569,1
570,1
571,1
572,0
573,0
574,0
575,0
576,0
577,1
578,1
579,0
580,0
581,0
582,0
583,0
584,1
585,1
586,0
587,0
588,0
589,0
590,1
591,1
592,1
593,0
594,1
595,0
596,1
597,1
598,1
599,1
600,0
601,1
602,0
603,1
604,1
605,1
606,1
607,0
608,1
609,0
610,1
611,1
612,1
613,1
614,0
615,1
616,0
617,0
618,1
619,1
620,1
621,0
622,1
623,0
624,0
625,0
626,1
627,1
628,0
629,1
630,0
631,0
632,0
633,0
634,0
635,0
636,1
637,0
638,0
639,0
640,0
641,1
642,0
643,0
644,0
645,0
646,0
647,1
648,1
649,1
650,0
651,0
652,0
653,1
654,1
655,1
656,1
657,0
658,0
659,0
660,1
661,1
662,1
663,1
664,0
665,0
666,0
667,0
668,1
669,1
670,1
671,0
672,0
673,0
674,0
675,0
676,1
677,1
678,0
679,0
680,0
681,0
682,0
683,0
684,0
685,0
686,0
687,0
688,0
689,0
690,0
691,0
692,0
693,0
694,0
695,1
696,1
697,1
698,0
699,0
700,0
701,1
702,1
703,1
704,1
705,0
706,0
707,1
708,1
709,1
710,1
711,1
712,0
713,0
714,0
715,1
716,1
717,1
718,1
719,0
720,0
721,0
722,0
723,0
724,1
725,1
726,0
727,0
728,0
729,0
730,0
731,1
732,1
733,0
734,0
735,0
736,0
737,0
738,0
739,0
740,0
741,0
742,0
743,0
744,1
745,1
746,1
747,0
748,0
749,0
750,1
751,1
752,1
753,1
754,0
755,0
756,0
757,1
758,1
759,1
760,1
761,0
762,0
763,0
764,1
765,1
766,1
767,1
768,0
769,0
770,0
771,0
772,0
773,1
774,1
775,0
776,0
777,0
778,0
779,0
780,1
781,1
782,0
783,0
