,0
275,00111111100100101100100101111001
276,00111111100011101110000101010011
277,00111111101011011101001110001111
278,00111111110100010101110000110001
279,00111111001001111010011100011011
280,00111111000001111111101011000010
281,00111111011101010011101110111101
282,00111111100111101110001010001110
283,00111111101011111100111111100000
284,00111111110010010001011100011110
285,00111111100010000000000110101100
286,00111110101010101101010010000011
287,00111110110101100101011101010100
288,00111111000111011001101101010010
289,00111111001010001001100101110101
290,00111110111011001101001011101101
291,00111110110111000111110100111101
292,00111110111110110101000100101100
293,00111110111100101001010111111000
294,01000000100100110011110001100111
295,01000000100000101000111001111010
296,01000000100011101111001011101100
297,01000000011110010011100011011111
298,01000000100000111100111100110010
299,01000000100000111101000001000100
300,01000000101101011011011010100111
301,01000000010000000000011100000110
302,00111111101010111000101111110101
303,00111111010111000000110101011111
304,00111111011011010011011101001100
305,00111111111010001010001101101100
306,00111111111110111011001111010001
307,01000000100001111010011011000010
308,01000000001100101000010000011010
309,00111111110000000100010010000010
310,10111110000011001111000101111110
311,00111111100101100000011101101000
312,00111110100110111111110010110001
313,00111110101011010100000000010100
314,01000000011010110110000010011010
315,01000000001110001011101111110100
316,00111111100011100110101111001010
317,10111101111000110011010111110101
318,00111111100110001011110110110100
319,10111110111101001110000011101100
320,00111111100111010111001101100111
321,01000000011010010000000110110011
322,01000000001111010110110101000000
323,00111111101010011000011000011010
324,00111110101011100011011001100011
325,00111111011100111001011110101100
326,00111111011001011010111110101010
327,00111111110000110111111010101000
328,01000000100000111001111000010001
329,01000000010000110100100000010100
330,00111111111000001000111110100111
331,00111111010110011111110011110001
332,00111111011111101001111111101000
333,00111111011110011101110011010101
334,00111111010001011101101010100100
335,01000000100101110100101011010000
336,01000000100010110101100010110001
337,01000000010011101001101111011110
338,01000000010100000111101010001010
339,01000000010001110101001101110100
340,01000000010001111000001011110010
341,01000000010011111000010001101101
342,01000000100111100010111101000011
343,10111111011101110100000101110110
344,10111110101001011000111000101110
345,10111110100001001101011111010111
346,10111110000001100100110000010110
347,10111110101100110001001010101110
348,10111110100001001001111110001111
349,10111110111010001010100111010011
350,10111111001100000101000001001110
351,00111111001010100101000101011100
352,00111111010010110101010001110101
353,00111111000001000000110111111001
354,00111110011110100110000010100110
355,00111110011011011101101001010011
356,00111011011100000100101101001111
357,10111111001000010110001100111101
358,00111111001101011111011011110011
359,00111111001111010100001111100100
360,00111101100001010110111001101111
361,00111111100110110010110100000011
362,00111111101000100001110110100000
363,00111110111111000101000010111111
364,10111111000111111100111110110100
365,00111111010100101110001011001111
366,00111110111001110000010010100011
367,00111111011010100010110101010100
368,00111111101010000000101001101111
369,00111111011110111100001010011101
370,00111110100100100010101000110010
371,10111111000010110110000101001000
372,00111111001111101101010010100100
373,00111111000001111011100100011000
374,00111111010011010111000111101101
375,00111111000000111010100000011010
376,00111111011100000001100100100000
377,00111111001011100000000001110101
378,10111111000011111111011111010001
379,00111111001101110011011010011001
380,00111111010000111100011011101111
381,00111111100100010101001001100011
382,00111111101010100100000100101000
383,00111111110000100101010100110010
384,00111110101010000110001000110111
385,10111111000100101011101101110000
386,00111101110000001001110000000110
387,00111110110101010110010010001110
388,00111110110101110110110011010111
389,00111101111111111111101101001001
390,10111110100111010111010111101000
391,10111110011011011110110101101010
392,00111110100010110100011001011111
393,00111111010110010110000011000100
394,00111110110010010011010010111100
395,00111111000001001100100001001110
396,00111111001011000111000000000101
397,00111111001011100111111001001111
398,00111110101001001101010000111110
399,00111111000110101011011000001100
400,00111111100101000111101010000011
401,00111111101001001010111011111110
402,00111111100000000000101000001101
403,00111111011000001100000110101111
404,00111111100001101101101100000101
405,00111111000101010001010000101010
406,00111111000101101011011000110011
407,00111111100010101111101000111011
408,00111111101000101010000101110111
409,00111111100011111001101001110110
410,00111111110011100110111001010011
411,00111111110100110101010110001010
412,00111110111111000111111110100100
413,00111111001010001101000110100010
414,00111111101000100110011100101001
415,00111111100101101001110111010111
416,00111111011111101001011001000010
417,00111111101100110001111000101000
418,00111111111010110110110110000101
419,00111111011000010000110101111100
420,00111111000110001011110110110011
421,00111111110100111011100100010011
422,00111111110000111110001100000000
423,00111111100100101111110110011000
424,00111111100000100001110111001111
425,00111111101011011010000111010100
426,00111111010000101100000010000111
427,00111111000101101111010111100111
428,00111111110000111010000101001100
429,01000000000000111101010010111001
430,00111111111110001011110111101001
431,00111111111010100100011110010110
432,00111111110110100110010001101001
433,00111111011001111110110101000100
434,00111110100110101110100010010100
435,00111111001010101000100101011110
436,00111111000100101111111001110000
437,00111111100001111001011101111110
438,00111111100110101010101100010010
439,00111111100011010000000110110100
440,00111110100000010010111011001100
441,01000000100110110100101000100100
442,01000000011010010101100010111000
443,01000000011101000110000000001001
444,01000000011100100110110100001100
445,01000000011100011011100110100000
446,01000000011100111001011010100001
447,01000000101100000101100101100000
448,01000000010101111011010101110101
449,00111111101010000110100100000101
450,00111110101100010101000110011000
451,00111110111010110111001011011101
452,00111111111010101011110111010111
453,00111111111010011011000011010000
454,01000000100000111100010110010000
455,01000000010110011010001101111110
456,00111111000111101100010011010000
457,00111110101000101100011111101100
458,00111111101000010001000000011100
459,01000000000111110001100110000011
460,00111111011110111111000100000101
461,01000000011011000110011001110101
462,01000000010101011101100101110001
463,00111111000000110111101011111001
464,00111111001110100001000001111101
465,10111111000010000111011111111110
466,10111111010100110111111101100011
467,00111110100011011010001100010001
468,01000000000111000110100011100111
469,01000000010011000001110001101101
470,00111111010000010001010010110101
471,10111110101001011100011101111111
472,00111111001101100111110010101101
473,00111111010100101100110011101100
474,00111110001110111010101101101010
475,01000000000111011111110000000011
476,01000000010101111000101010101000
477,00111110111100000110001101000100
478,10111110110111001101010101100100
479,10111111010000101010101000111001
480,10111111101111001110010000100010
481,10111111000000101111011100011110
482,01000000011110111011011111010001
483,01000000100100101110001111100011
484,01000000010000000001100001010011
485,01000000010010010010011111100110
486,01000000010011011110111111110111
487,01000000010010100001110010001001
488,01000000010000101010101000111110
489,01000000100110011010001010010010
490,10111111111010110100000110110100
491,00111101001100101110100010110110
492,11000000000001110111111100110011
493,10111111110101110011101010000100
494,10111111110010101101110110110010
495,10111111110010100100000000100000
496,10111111111111000000100101101101
497,10111111100010111000100111100101
498,00111111101110011100100000001100
499,10111110101100000100001001010001
500,00111110011101100100010000111111
501,00111110110100100111110100100001
502,10111111010101101110100100011010
503,10111111110000101011011010001100
504,10111111001001000111011011000010
505,00111111101010000101110110010111
506,10111111000010111010100001100011
507,00111110100111000101110000011111
508,00111111110101010100101000100011
509,00111111100100100111000011110010
510,10111111111010011001010111000000
511,10111111000011101110011110100100
512,01000000000000111100110010001010
513,00111100000110011010101000000110
514,00111110100110110001011100010011
515,00111111010011101100010001110011
516,00111111110100111100000010001111
517,11000000001001001000111110100110
518,10111111101000100011011110001111
519,01000000001101100000100001000101
520,00111110101010100100001000111011
521,00111111101111100001010100001101
522,10111110110000111001000100001110
523,00111110110001101101001101000010
524,11000000000001110001110001100010
525,10111111101101110101111001001111
526,00111111110100000110100011010001
527,00111111101101101111010111111100
528,00111111100000011001010001100100
529,10111110110101001110010110000101
530,10111110000000000010110000011101
531,10111111111011110100111010101001
532,10111111111011000000100010010001
533,10111111110000001011101111011100
534,10111111100010000111000101101001
535,10111111100101011110001011011000
536,10111111110001011010101101000101
537,10111111111010000000000001101100
538,11000000000101010111110000100000
539,10111111001101101000001000011010
540,10111110101001101100100101011001
541,10111110101111110001001010110001
542,10111110100010011100111111000011
543,00111101101111010011100111010001
544,00111100101111000100011101101000
545,10111110111001001001111101000000
546,10111111000100100011110000010111
547,00111111001010111100111011101100
548,00111111000110110100111100101111
549,00111110101110101010100101100111
550,00111100010101100010100110010001
551,00111100100001110001010111011010
552,10111111000010111011101001101000
553,10111111000011010110001100101111
554,00111111010111000010101000010110
555,00111111001100101000110011110011
556,00111110100001111011001111101000
557,00111110100010100100000101000011
558,00111111100010011101010010101100
559,00111110010010100110100011011010
560,10111110101101001001111011101110
561,00111111011100010111111011011111
562,00111111001110111000001111011111
563,00111111011110101111100000011000
564,00111111111001010101110010011000
565,00111111111100101001010010010011
566,00111110011001110001001001000101
567,10111110000100000110000101101000
568,00111111010101001100111111001101
569,00111111011000011011111001001100
570,00111111011011000110001101011111
571,00111111000011101111110011110110
572,00111111100001001001001010000010
573,00111111100001010010000101110000
574,10111110100010100100110111100010
575,00111111100011110110101010101110
576,00111111110000110000110000100101
577,01000000000011111010111101010101
578,01000000001011101110001011100011
579,01000000000111000001110111100011
580,00111111011111011101111101101010
581,10111111100000101110001111110000
582,10111110011100110100000101101001
583,00111111001001111011101001110101
584,00111111100011110011101111011111
585,00111111100100011001110011110100
586,10111101110011011010110110101010
587,10111111010110001010111010001001
588,10111110110100110110011101100001
589,10111110100110101101111111111111
590,00111110011101011100110010010010
591,10111101110011010000101001010000
592,10111110010000000111101011100010
593,10111110010000001001000000111001
594,10111111001010001001111110010110
595,00111110100111100001100011111000
596,00111111011001101100101111101110
597,00111111100111010011100110001000
598,00111111001000000111101111111101
599,00111111000110111100110000101001
600,00111111001010011001101111100001
601,00111101111110000010100000001101
602,00111110100001011101011010011110
603,00111111100100111101110100101111
604,00111111100100111011110100110000
605,00111110110001100100010001101111
606,00111111101010111100101000111101
607,00111111100100011000101000001100
608,00111110111101010100010110111010
609,00111110101101111100101100110010
610,00111111101000100101101001000011
611,00111111010101101110110011011111
612,00111111110111110101110011000001
613,00111111111101001101000100001001
614,00111111011000010111010011111010
615,00111110100110101111111100000101
616,00111111000010000101010110101101
617,00111111100010001011010110001011
618,00111111010110000001010010100011
619,00111111100110111101010110011010
620,00111111000000100010111100010111
621,00111111111010010101000000111100
622,00111110110101000000111101110101
623,00111111000001000100000011100100
624,00111111100101001001100011100111
625,00111111100001110010010000110100
626,00111111100101000101110101010000
627,00111111111000101101111001001000
628,01000000000011111001010001011001
629,10111110001101101011100010011101
630,00111110110110011100011100110101
631,00111111011101000011111010000110
632,00111111100001110100010011100010
633,00111111011000111011011001001001
634,00111111001001110011010011011100
635,00111110100000110101011010100100
636,10111110000100001101110001111010
637,10111110010101101101111000101001
638,10111101001001101000011110001111
639,00111110110101010110001100111111
640,10111110001110000000111000010100
641,10111110010110101101110110110101
642,10111110001111101001100010011100
643,10111111011110011000110110100010
644,00111110101000000101110001010101
645,00111111001100111100000111111111
646,00111111100001000111011101111100
647,00111110100000101010011101110000
648,00111110110110000011011000111010
649,00111111001100010001111011011111
650,10111111001011001011110001111001
651,00111110100101010011101000101001
652,00111111000010110010010010100010
653,00111110111011101111110000001110
654,00111111001101000111111111100001
655,00111111001001000111111111100001
656,00111111100000011000101011001100
657,10111111010000110011110100001111
658,00111110100101110010101010110111
659,00111111000101110100100010111110
660,00111101110000101101111111001010
661,00111111001101011000010010100010
662,00111100101000111111110010011100
663,00111111011111110110011100100101
664,10111111001110000001011101100110
665,00111110101010010101000001010011
666,00111110110011001110011101100100
667,00111110101010110100010110001100
668,00111110110000000111010000100111
669,00111110101110011101101010111110
670,00111111001101111001110101100111
671,10111111010100100110100000000010
672,00111110101010011111000110100110
673,00111101111111011111010001100000
674,00111110011011011111001101001010
675,00111110101000010010101101001101
676,00111111000101110111010010101111
677,00111110111010111100011011011010
678,10111111001101110100110111110001
679,10111101110011010010100001010001
680,10111110001000110010111000001101
681,10111110110101101110010111001110
682,10111111000001110001001010111001
683,10111110101110000100100011001000
684,10111110001010111110101110001101
685,10111111011000110111111111111101
686,11000000001010100001011001100101
687,10111111010100111000011100110000
688,11000000011001011011100111110001
689,11000000001111100011111101011101
690,11000000001111000011110101101100
691,11000000010000001111000100011100
692,11000000011100000001010110001000
693,10111110101111100001000000000111
694,01000000000101111100100111000110
695,11000000001110111101011010010100
696,10111111101110000110010001100111
697,10111111101111101010100110011110
698,11000000000101001101110011000110
699,11000000010000111110010000101000
700,00111111100100000011001010111001
701,01000000001000111111000111100010
702,10111111110001111011101001100100
703,00111110000100110111100110100111
704,00111100101100010100010001011000
705,11000000000101000001111110111000
706,11000000010100001011000010001111
707,00111111111011101100011001101001
708,01000000000110001111110011010101
709,00111111110110000100101010010101
710,00111111000100001010001011110110
711,01000000000000110010000100011101
712,10111111101101110010010100110000
713,11000000100001000010001001010001
714,00111111001011011100011011010010
715,00111111111101101110000100011110
716,00111111110110101000000100110100
717,10111111100110100011101110111000
718,00111111110110000100000001110010
719,10111111101100100000101110101001
720,11000000011010011111110010101111
721,10111111010010011101111000110111
722,00111111011011100111000010010011
723,00111110101011001011011000000101
724,10111111010100100101001111100011
725,10111111000010111100111001011111
726,11000000001011001010011001001000
727,11000000010010100001000001000100
728,11000000000110100111011101110000
729,10111111010100000111000010110001
730,10111111011100001010110100101100
731,10111111101001101010110101100001
732,11000000001000001111101101000001
733,11000000001000111000111111100110
734,11000000010001101110011101110010
735,00111110101001111110110100100011
736,00111111000101000001010100011100
737,00111110101110001111010011000010
738,00111110101110000111101001001111
739,00111110101110100010101101111010
740,00111110101111010100001011001110
741,00111110100001101011101111001000
742,00111111001011110111010100100011
743,00111111011010101010001000101011
744,00111111001000011001101000100011
745,00111111001100000111011111010100
746,00111111001111110110010100100100
747,00111111000111010010011101001000
748,00111110111001101110010101110100
749,00111111010001010000001001111001
750,00111111011000011100000010010110
751,00111111010001101000100111000111
752,00111111010000001110100001110011
753,00111111010110110110001000111000
754,00111111001011011010100011000101
755,00111110110101010111001000111101
756,00111111010010001001001011011100
757,00111111010011000101111110001100
758,00111111010101100010010001111001
759,00111111001010101111010111101111
760,00111111010101100111111011010000
761,00111111000100001000000011100100
762,00111110111000001010010011000001
763,00111111001011011111100101101100
764,00111111010011101011110001101010
765,00111111010101000111000111011101
766,00111111001101111110010110111100
767,00111111010011110101101010111010
768,00111111000110011101101011110010
769,00111110110110101111001111011010
770,00111111000011110100110011010111
771,00111111010000000000000000010000
772,00111111010001100100001010000101
773,00111111001010111111101011001000
774,00111111001011001010100000101011
775,00111111000011100001010000110001
776,00111110110000000110101011011001
777,00111110111100000011100110001100
778,00111111001000110100100001111111
779,00111111000110010100110001101111
780,00111111000010111110011010010011
781,00111111000010010011000011001100
782,00111111000100100010111000001110
783,00111110110111000111111110101101
